,Item_Outlet_Sales
3462,4492.8184
3463,1523.3504
3464,1414.1592
3465,1518.024
3466,2816.334
3467,506.008
3468,1761.7068
3469,186.424
3470,3187.8504
3471,2153.1972
3472,824.9262
3473,772.328
3474,755.0172
3475,4633.968
3476,2956.152
3477,1964.11
3478,3150.5656
3479,645.1602
3480,1428.141
3481,1821.6288
3482,5500.8396
3483,223.7088
3484,303.6048
3485,666.4658
3486,1337.5922
3487,1158.492
3488,420.7856
3489,1789.6704
3490,1687.1372
3491,2109.2544
3492,3894.93
3493,535.969
3494,6972.2576
3495,2918.8672
3496,2366.919
3497,225.0404
3498,6458.26
3499,3205.1612
3500,1042.6428
3501,5145.3024
3502,948.765
3503,4255.7936
3504,4122.6336
3505,459.402
3506,1384.1982
3507,288.9572
3508,4579.3724
3509,2460.7968
3510,348.8792
3511,85.8882
3512,3983.4814
3513,599.22
3514,1113.2176
3515,3866.9664
3516,4633.968
3517,1071.938
3518,4202.5296
3519,2087.283
3520,1208.427
3521,4649.9472
3522,1707.777
3523,545.956
3524,2388.8904
3525,410.1328
3526,473.3838
3527,932.12
3528,3872.9586
3529,5546.114
3530,1771.028
3531,755.0172
3532,2220.443
3533,1090.5804
3534,1877.556
3535,2994.7684
3536,5452.902
3537,542.627
3538,857.5504
3539,1238.388
3540,110.5228
3541,5522.811
3542,5512.824
3543,4815.0656
3544,4414.9198
3545,1106.5596
3546,1054.6272
3547,1284.994
3548,1780.3492
3549,1977.426
3550,3056.022
3551,2352.9372
3552,5195.2374
3553,731.0484
3554,1050.6324
3555,2101.2648
3556,203.7348
3557,2432.8332
3558,3739.1328
3559,199.74
3560,1977.426
3561,5728.5432
3562,1398.8458
3563,801.6232
3564,1667.1632
3565,644.4944
3566,3323.0078
3567,3350.3056
3568,540.6296
3569,2006.0554
3570,1298.31
3571,2466.789
3572,2407.5328
3573,1518.024
3574,1867.569
3575,2725.7852
3576,4554.072
3577,3835.008
3578,2528.7084
3579,758.3462
3580,1402.1748
3581,1006.6896
3582,918.804
3583,5660.6316
3584,6851.082
3585,1448.7808
3586,99.87
3587,986.7156
3588,1733.7432
3589,265.6542
3590,6641.355
3591,527.3136
3592,2510.066
3593,3678.545
3594,1926.1594
3595,5331.7264
3596,2826.9868
3597,2759.0752
3598,218.3824
3599,1808.3128
3600,3271.7412
3601,2527.3768
3602,856.8846
3603,330.2368
3604,1458.102
3605,4456.1994
3606,4673.916
3607,1924.162
3608,302.939
3609,209.727
3610,1904.188
3611,2004.058
3612,3149.234
3613,3297.7074
3614,1488.7288
3615,460.7336
3616,2897.5616
3617,591.2304
3618,918.804
3619,1808.9786
3620,2812.3392
3621,1165.15
3622,711.0744
3623,2972.1312
3624,1605.9096
3625,1323.6104
3626,351.5424
3627,2197.14
3628,804.9522
3629,2105.2596
3630,3068.0064
3631,5400.9696
3632,1102.5648
3633,2956.152
3634,1601.249
3635,759.012
3636,6338.416
3637,1166.4816
3638,4595.3516
3639,390.1588
3640,778.986
3641,2544.6876
3642,4474.176
3643,3289.052
3644,2059.9852
3645,852.8898
3646,4258.4568
3647,1534.0032
3648,3257.7594
3649,5681.2714
3650,1765.0358
3651,2763.07
3652,2940.1728
3653,2854.9504
3654,1238.388
3655,1928.1568
3656,2749.754
3657,2739.1012
3658,5093.37
3659,972.068
3660,559.272
3661,4952.8862
3662,3621.2862
3663,774.9912
3664,1318.284
3665,918.804
3666,101.2016
3667,7350.432
3668,1390.1904
3669,1312.9576
3670,6507.5292
3671,2036.6822
3672,3595.32
3673,2460.7968
3674,4560.73
3675,543.2928
3676,2384.8956
3677,543.2928
3678,3135.918
3679,2695.1584
3680,1007.3554
3681,1518.024
3682,2556.672
3683,3528.74
3684,163.7868
3685,2712.4692
3686,1058.622
3687,4933.578
3688,1454.1072
3689,671.1264
3690,4757.8068
3691,146.476
3692,3529.4058
3693,2390.8878
3694,438.0964
3695,229.701
3696,439.428
3697,2529.3742
3698,209.727
3699,415.4592
3700,3795.06
3701,1970.768
3702,48.6034
3703,4904.2828
3704,820.2656
3705,1235.059
3706,4452.8704
3707,810.9444
3708,683.1108
3709,8063.5038
3710,2451.4756
3711,1619.2256
3712,423.4488
3713,1984.7498
3714,5299.768
3715,320.9156
3716,2548.6824
3717,1950.794
3718,2492.7552
3719,1038.648
3720,7580.133
3721,3383.5956
3722,1837.608
3723,4580.704
3724,5000.8238
3725,4781.7756
3726,4821.7236
3727,1896.1984
3728,2281.6966
3729,3408.896
3730,1822.2946
3731,515.3292
3732,173.108
3733,569.259
3734,2878.2534
3735,1162.4868
3736,669.129
3737,2326.971
3738,4769.1254
3739,964.0784
3740,91.8804
3741,2277.036
3742,2570.6538
3743,1677.1502
3744,4334.358
3745,822.263
3746,1569.9564
3747,4233.1564
3748,1984.084
3749,938.778
3750,761.0094
3751,2490.092
3752,2010.716
3753,3998.7948
3754,2886.243
3755,3036.048
3756,5552.1062
3757,8958.339
3758,3523.4136
3759,3006.087
3760,1324.2762
3761,495.3552
3762,196.411
3763,1346.9134
3764,78.5644
3765,2642.5602
3766,5267.8096
3767,402.1432
3768,207.0638
3769,3567.3564
3770,2069.3064
3771,862.8768
3772,770.3306
3773,177.1028
3774,3271.0754
3775,5451.5704
3776,4349.0056
3777,3368.948
3778,2050.664
3779,3563.3616
3780,4604.6728
3781,1571.288
3782,2988.1104
3783,4074.696
3784,3109.9518
3785,2281.6966
3786,3663.2316
3787,3271.7412
3788,1621.8888
3789,1128.531
3790,2109.2544
3791,968.739
3792,3091.9752
3793,3133.2548
3794,2037.348
3795,563.2668
3796,1304.968
3797,483.3708
3798,2805.0154
3799,1060.6194
3800,1325.6078
3801,4502.1396
3802,2889.572
3803,3797.7232
3804,2476.776
3805,2182.4924
3806,1895.5326
3807,3050.6956
3808,3185.1872
3809,916.1408
3810,121.8414
3811,215.7192
3812,2972.1312
3813,875.527
3814,2649.884
3815,745.696
3816,1436.7964
3817,3558.0352
3818,2807.0128
3819,2776.386
3820,2703.148
3821,1686.4714
3822,1754.383
3823,1524.682
3824,316.255
3825,5031.4506
3826,2969.468
3827,1787.0072
3828,1086.5856
3829,3568.688
3830,255.6672
3831,1560.6352
3832,5053.422
3833,1957.452
3834,1158.492
3835,2692.4952
3836,1743.0644
3837,1435.4648
3838,671.1264
3839,703.0848
3840,1559.9694
3841,1773.6912
3842,4364.319
3843,249.0092
3844,383.5008
3845,2101.2648
3846,2348.9424
3847,1657.842
3848,6705.2718
3849,1525.3478
3850,1464.76
3851,3837.0054
3852,1073.2696
3853,2010.716
3854,2189.1504
3855,4540.756
3856,2014.045
3857,1230.3984
3858,1454.1072
3859,308.9312
3860,639.168
3861,2908.2144
3862,1691.7978
3863,6849.0846
3864,1733.7432
3865,175.7712
3866,6072.096
3867,2330.3
3868,1386.1956
3869,7136.7102
3870,296.281
3871,1545.9876
3872,2556.672
3873,2028.6926
3874,2450.144
3875,1906.8512
3876,5033.448
3877,1777.686
3878,3677.2134
3879,945.436
3880,182.4292
3881,1675.1528
3882,3307.6944
3883,1779.0176
3884,311.5944
3885,343.5528
3886,3302.368
3887,4250.4672
3888,759.012
3889,245.6802
3890,1561.9668
3891,1358.232
3892,2821.6604
3893,6199.9296
3894,6867.0612
3895,183.7608
3896,622.523
3897,122.5072
3898,2749.754
3899,958.752
3900,1444.1202
3901,615.1992
3902,1472.7496
3903,7170.666
3904,2446.815
3905,569.259
3906,4794.4258
3907,1438.128
3908,1304.968
3909,2184.4898
3910,1621.8888
3911,5033.448
3912,3036.048
3913,3020.0688
3914,1545.9876
3915,210.3928
3916,1023.3346
3917,4613.994
3918,1201.1032
3919,1505.3738
3920,585.904
3921,2900.2248
3922,3078.6592
3923,3415.554
3924,1896.1984
3925,2936.178
3926,2450.144
3927,1295.6468
3928,2492.7552
3929,2603.278
3930,3159.8868
3931,1154.4972
3932,1145.176
3933,2278.3676
3934,1901.5248
3935,551.2824
3936,1133.8574
3937,1330.2684
3938,3705.177
3939,1151.1682
3940,40.6138
3941,467.3916
3942,4725.8484
3943,3327.6684
3944,1347.5792
3945,4124.631
3946,3485.463
3947,1749.7224
3948,131.8284
3949,237.6906
3950,693.0978
3951,225.7062
3952,1895.5326
3953,3994.8
3954,2693.8268
3955,2931.5174
3956,3214.4824
3957,1414.825
3958,2085.9514
3959,3203.1638
3960,322.2472
3961,1182.4608
3962,555.2772
3963,785.644
3964,2077.296
3965,755.0172
3966,747.0276
3967,3483.4656
3968,5182.5872
3969,1886.8772
3970,1211.756
3971,203.7348
3972,1895.5326
3973,552.614
3974,1201.769
3975,892.8378
3976,1592.5936
3977,3795.06
3978,882.8508
3979,6471.576
3980,1609.9044
3981,585.904
3982,4602.0096
3983,466.06
3984,591.8962
3985,4500.808
3986,4250.4672
3987,1342.2528
3988,1278.336
3989,3197.1716
3990,3020.0688
3991,980.0576
3992,2960.1468
3993,529.9768
3994,2972.797
3995,3098.6332
3996,110.5228
3997,591.2304
3998,529.311
3999,6331.758
4000,703.0848
4001,1315.6208
4002,1947.465
4003,1810.976
4004,4327.7
4005,5070.7328
4006,480.7076
4007,3353.6346
4008,1640.5312
4009,89.883
4010,1749.7224
4011,3374.2744
4012,180.4318
4013,4857.6768
4014,2269.0464
4015,1406.1696
4016,596.5568
4017,539.298
4018,3392.9168
4019,123.8388
4020,238.3564
4021,2563.33
4022,918.804
4023,4586.0304
4024,635.1732
4025,637.1706
4026,322.2472
4027,4346.3424
4028,3285.723
4029,2619.2572
4030,1318.284
4031,221.7114
4032,4623.3152
4033,1771.028
4034,107.8596
4035,579.246
4036,4068.038
4037,1794.331
4038,700.4216
4039,1239.7196
4040,2150.534
4041,517.3266
4042,2239.0854
4043,347.5476
4044,2233.0932
4045,3089.312
4046,3675.216
4047,2516.724
4048,2090.612
4049,1861.5768
4050,6114.7072
4051,3094.6384
4052,5089.3752
4053,1960.781
4054,183.7608
4055,2596.62
4056,1749.7224
4057,1310.9602
4058,2708.4744
4059,1097.9042
4060,5609.365
4061,428.7752
4062,534.6374
4063,1722.4246
4064,1989.4104
4065,1845.5976
4066,2467.4548
4067,1725.7536
4068,1761.7068
4069,2871.5954
4070,2117.244
4071,3815.034
4072,739.038
4073,625.852
4074,4207.856
4075,4828.3816
4076,2450.144
4077,1135.189
4078,1659.1736
4079,3950.1914
4080,1123.2046
4081,5866.3638
4082,1686.4714
4083,1216.4166
4084,2543.356
4085,2120.573
4086,1038.648
4087,3916.2356
4088,1629.8784
4089,2649.2182
4090,221.0456
4091,3874.2902
4092,647.1576
4093,1605.9096
4094,7064.8038
4095,986.7156
4096,1263.0226
4097,1445.4518
4098,1182.4608
4099,2071.3038
4100,5141.3076
4101,575.2512
4102,1104.5622
4103,1505.3738
4104,2912.2092
4105,5522.811
4106,2775.7202
4107,619.194
4108,256.9988
4109,2297.01
4110,2621.9204
4111,790.9704
4112,2976.126
4113,1115.215
4114,309.597
4115,2237.088
4116,2694.4926
4117,234.3616
4118,3089.9778
4119,476.047
4120,1076.5986
4121,633.8416
4122,1549.9824
4123,4082.6856
4124,3448.844
4125,1159.8236
4126,958.752
4127,299.61
4128,2428.8384
4129,3215.814
4130,327.5736
4131,856.8846
4132,3169.208
4133,1406.1696
4134,744.3644
4135,3605.307
4136,262.991
4137,2966.139
4138,383.5008
4139,394.1536
4140,534.6374
4141,5000.8238
4142,1667.829
4143,2439.4912
4144,5034.7796
4145,2087.9488
4146,2157.192
4147,374.1796
4148,1201.769
4149,1725.7536
4150,7028.1848
4151,1970.768
4152,5274.4676
4153,225.7062
4154,1817.634
4155,5725.88
4156,5238.5144
4157,2141.2128
4158,796.9626
4159,264.9884
4160,1938.8096
4161,1444.1202
4162,2992.771
4163,1150.5024
4164,1491.392
4165,1737.738
4166,1904.188
4167,508.6712
4168,4396.9432
4169,1604.578
4170,894.8352
4171,3271.0754
4172,1629.8784
4173,764.3384
4174,126.502
4175,228.3694
4176,2628.5784
4177,3516.7556
4178,653.1498
4179,2406.867
4180,1069.2748
4181,1976.0944
4182,1368.219
4183,355.5372
4184,1001.3632
4185,1644.526
4186,1619.2256
4187,3453.5046
4188,1411.496
4189,3238.4512
4190,2316.984
4191,1240.3854
4192,265.6542
4193,2716.464
4194,639.168
4195,2649.884
4196,852.224
4197,449.415
4198,2303.668
4199,89.883
4200,1263.0226
4201,2277.7018
4202,322.913
4203,1295.6468
4204,2396.88
4205,5487.5236
4206,4637.9628
4207,1981.4208
4208,872.8638
4209,175.7712
4210,1962.7784
4211,2025.3636
4212,1874.8928
4213,2348.9424
4214,3020.7346
4215,4655.2736
4216,1747.0592
4217,2812.3392
4218,1850.924
4219,45.9402
4220,1571.288
4221,2783.044
4222,3200.5006
4223,2316.984
4224,491.3604
4225,233.03
4226,476.047
4227,3173.8686
4228,790.9704
4229,153.134
4230,3369.6138
4231,2348.9424
4232,2002.0606
4233,2101.2648
4234,3379.6008
4235,494.0236
4236,5759.17
4237,1404.1722
4238,1018.674
4239,624.5204
4240,1518.024
4241,1379.5376
4242,1180.4634
4243,857.5504
4244,982.7208
4245,958.752
4246,1693.7952
4247,1874.8928
4248,3648.584
4249,2016.7082
4250,1358.232
4251,1031.99
4252,774.9912
4253,1267.6832
4254,671.1264
4255,323.5788
4256,1837.608
4257,190.4188
4258,2865.6032
4259,1596.5884
4260,2125.2336
4261,1537.998
4262,1255.033
4263,310.2628
4264,1208.427
4265,36.619
4266,1022.6688
4267,2666.529
4268,718.3982
4269,4266.4464
4270,2360.9268
4271,934.7832
4272,2833.6448
4273,1733.0774
4274,1755.7146
4275,561.9352
4276,1803.6522
4277,1145.176
4278,3723.8194
4279,1895.5326
4280,37.9506
4281,259.662
4282,3630.6074
4283,3560.6984
4284,549.285
4285,773.6596
4286,878.856
4287,2741.0986
4288,2098.6016
4289,9779.9362
4290,203.7348
4291,517.3266
4292,3782.4098
4293,425.4462
4294,1947.465
4295,3075.996
4296,3930.8832
4297,41.9454
4298,591.2304
4299,2796.36
4300,1765.0358
4301,3295.71
4302,3338.987
4303,1166.4816
4304,865.54
4305,6855.0768
4306,5153.292
4307,1246.3776
4308,4138.6128
4309,2694.4926
4310,196.411
4311,1342.2528
4312,3099.9648
4313,4541.4218
4314,5106.686
4315,111.1886
4316,1794.331
4317,1853.5872
4318,1625.8836
4319,1090.5804
4320,2892.2352
4321,170.4448
4322,551.2824
4323,978.726
4324,2992.771
4325,1480.0734
4326,2862.94
4327,681.7792
4328,5690.5926
4329,185.7582
4330,1416.8224
4331,5580.0698
4332,905.488
4333,2856.282
4334,347.5476
4335,3962.8416
4336,6040.1376
4337,1323.6104
4338,5704.5744
4339,1114.5492
4340,1006.6896
4341,690.4346
4342,2516.724
4343,1038.648
4344,1208.427
4345,522.653
4346,9251.9568
4347,525.982
4348,2048.6666
4349,10993.6896
4350,39.948
4351,2482.1024
4352,1635.8706
4353,3383.5956
4354,1426.1436
4355,4327.7
4356,3579.3408
4357,2693.8268
4358,1957.452
4359,2931.5174
4360,5438.9202
4361,509.337
4362,1201.769
4363,2564.6616
4364,1411.496
4365,1291.652
4366,4042.7376
4367,5201.2296
4368,2863.6058
4369,1078.596
4370,1846.9292
4371,476.047
4372,2696.49
4373,194.4136
4374,535.3032
4375,2546.685
4376,195.7452
4377,111.8544
4378,6478.234
4379,605.878
4380,2976.7918
4381,5880.3456
4382,889.5088
4383,3435.528
4384,1110.5544
4385,2586.633
4386,1906.8512
4387,2586.633
4388,1378.206
4389,89.883
4390,683.1108
4391,1348.245
4392,111.8544
4393,4514.124
4394,937.4464
4395,2458.1336
4396,4745.8224
4397,3466.1548
4398,2503.408
4399,3089.9778
4400,1342.2528
4401,3938.8728
4402,2021.3688
4403,170.4448
4404,1927.491
4405,873.5296
4406,421.4514
4407,587.2356
4408,280.9676
4409,878.856
4410,6636.6944
4411,1779.6834
4412,492.692
4413,3900.9222
4414,3435.528
4415,5219.872
4416,4913.604
4417,4149.9314
4418,2530.7058
4419,1837.608
4420,2131.2258
4421,2916.204
4422,1528.6768
4423,2934.8464
4424,3171.8712
4425,998.7
4426,1105.8938
4427,918.804
4428,575.2512
4429,3739.1328
4430,2684.5056
4431,2712.4692
4432,4567.388
4433,5480.8656
4434,5033.448
4435,2581.9724
4436,2456.802
4437,227.7036
4438,2120.573
4439,407.4696
4440,230.3668
4441,1286.3256
4442,2189.1504
4443,1859.5794
4444,1744.396
4445,2246.4092
4446,4106.6544
4447,186.424
4448,181.0976
4449,778.986
4450,2947.4966
4451,1918.8356
4452,3705.177
4453,1283.6624
4454,3410.2276
4455,1284.994
4456,785.644
4457,1518.024
4458,2245.0776
4459,4427.57
4460,1230.3984
4461,1174.4712
4462,493.3578
4463,2570.6538
4464,980.0576
4465,2609.936
4466,1395.5168
4467,3426.2068
4468,7028.8506
4469,1402.1748
4470,164.4526
4471,2085.9514
4472,365.5242
4473,4607.336
4474,1091.2462
4475,3395.58
4476,1797.66
4477,517.9924
4478,4093.3384
4479,2804.3496
4480,3797.7232
4481,5690.5926
4482,3235.788
4483,1579.9434
4484,1901.5248
4485,4621.9836
4486,782.9808
4487,755.0172
4488,1406.1696
4489,1194.4452
4490,402.809
4491,127.1678
4492,2436.828
4493,4532.7664
4494,4649.9472
4495,4873.656
4496,1246.3776
4497,5233.188
4498,5229.1932
4499,3075.996
4500,1332.2658
4501,2526.711
4502,158.4604
4503,1697.79
4504,5351.0346
4505,1743.0644
4506,340.2238
4507,2770.3938
4508,508.6712
4509,210.3928
4510,1617.894
4511,5773.1518
4512,383.5008
4513,1090.5804
4514,1283.6624
4515,4379.6324
4516,3237.1196
4517,331.5684
4518,1041.977
4519,3338.987
4520,2302.3364
4521,3111.9492
4522,2011.3818
4523,3374.2744
4524,2013.3792
4525,1895.5326
4526,1853.5872
4527,2693.8268
4528,1384.1982
4529,2706.477
4530,1162.4868
4531,865.54
4532,479.376
4533,5469.547
4534,3877.6192
4535,624.5204
4536,652.484
4537,2844.2976
4538,1324.942
4539,1406.1696
4540,5303.097
4541,2105.2596
4542,3835.008
4543,5195.2374
4544,194.4136
4545,6079.4198
4546,1669.8264
4547,815.605
4548,1328.271
4549,679.116
4550,966.7416
4551,3593.3226
4552,400.8116
4553,1887.543
4554,96.541
4555,2476.776
4556,1854.9188
4557,2162.5184
4558,666.4658
4559,351.5424
4560,181.0976
4561,2183.824
4562,2065.3116
4563,4697.8848
4564,1846.9292
4565,1665.8316
4566,591.2304
4567,143.147
4568,6201.927
4569,972.068
4570,3419.5488
4571,679.116
4572,1104.5622
4573,1777.686
4574,2303.668
4575,1965.4416
4576,1955.4546
4577,407.4696
4578,1384.864
4579,1504.0422
4580,2570.6538
4581,1245.046
4582,3495.45
4583,743.0328
4584,982.7208
4585,1376.2086
4586,2053.3272
4587,3159.8868
4588,191.7504
4589,1543.3244
4590,1029.9926
4591,1800.3232
4592,399.48
4593,2916.204
4594,3719.1588
4595,5273.136
4596,3354.3004
4597,3428.2042
4598,7150.692
4599,161.1236
4600,4602.6754
4601,3695.19
4602,377.5086
4603,1787.0072
4604,3139.9128
4605,2285.0256
4606,4660.6
4607,679.116
4608,3773.7544
4609,1049.9666
4610,1864.24
4611,307.5996
4612,527.3136
4613,2406.867
4614,123.8388
4615,1826.2894
4616,3323.0078
4617,3453.5046
4618,2103.928
4619,243.6828
4620,1235.7248
4621,3685.8688
4622,463.3968
4623,1038.648
4624,1534.0032
4625,3551.3772
4626,3149.234
4627,4727.18
4628,5000.8238
4629,447.4176
4630,1151.1682
4631,3083.9856
4632,2554.0088
4633,3364.9532
4634,215.7192
4635,3984.813
4636,2187.153
4637,372.848
4638,540.6296
4639,3169.208
4640,4326.3684
4641,2221.1088
4642,1225.072
4643,1438.128
4644,3235.788
4645,1041.3112
4646,890.8404
4647,2363.59
4648,2696.49
4649,4530.1032
4650,2117.244
4651,2048.6666
4652,3215.814
4653,1225.072
4654,1378.206
4655,94.5436
4656,439.428
4657,1047.3034
4658,543.2928
4659,2586.633
4660,952.7598
4661,1211.756
4662,2342.9502
4663,3207.8244
4664,1691.132
4665,2432.8332
4666,2890.9036
4667,167.7816
4668,1382.2008
4669,2659.871
4670,97.2068
4671,1599.9174
4672,1797.66
4673,1459.4336
4674,351.5424
4675,708.4112
4676,7741.9224
4677,1186.4556
4678,487.3656
4679,3225.801
4680,2251.0698
4681,8262.578
4682,1946.7992
4683,6327.7632
4684,2313.655
4685,3355.632
4686,1619.2256
4687,2463.46
4688,687.1056
4689,3815.034
4690,966.7416
4691,2025.3636
4692,4119.9704
4693,197.0768
4694,2856.282
4695,4262.4516
4696,2534.0348
4697,2371.5796
4698,782.9808
4699,6831.108
4700,2759.0752
4701,2220.443
4702,2106.5912
4703,1901.5248
4704,1514.695
4705,41.9454
4706,4306.3944
4707,3486.1288
4708,455.4072
4709,2892.2352
4710,2830.3158
4711,2782.3782
4712,1905.5196
4713,602.549
4714,2508.7344
4715,264.9884
4716,3182.524
4717,37.9506
4718,4326.3684
4719,2093.941
4720,592.562
4721,1145.176
4722,319.584
4723,1725.7536
4724,3044.7034
4725,1398.18
4726,303.6048
4727,1917.504
4728,3048.6982
4729,2277.036
4730,5896.3248
4731,4086.0146
4732,968.739
4733,1618.5598
4734,2302.3364
4735,1713.7692
4736,945.436
4737,1896.1984
4738,2759.0752
4739,1006.6896
4740,2805.0154
4741,2153.1972
4742,4460.1942
4743,1605.9096
4744,4012.1108
4745,3361.6242
4746,4278.4308
4747,3263.7516
4748,2660.5368
4749,908.1512
4750,1198.44
4751,1833.6132
4752,756.3488
4753,3793.7284
4754,353.5398
4755,1557.972
4756,2553.343
4757,2812.3392
4758,1105.8938
4759,1304.968
4760,2519.3872
4761,2817.6656
4762,2024.032
4763,4207.856
4764,2756.412
4765,3167.8764
4766,1765.7016
4767,4314.384
4768,529.311
4769,4206.5244
4770,253.004
4771,3057.3536
4772,8413.0488
4773,3131.9232
4774,2283.0282
4775,5896.3248
4776,515.3292
4777,3375.606
4778,3559.3668
4779,1669.8264
4780,585.2382
4781,2784.3756
4782,306.268
4783,2548.6824
4784,2061.3168
4785,5475.5392
4786,3331.6632
4787,3467.4864
4788,3003.4238
4789,258.3304
4790,4333.6922
4791,1148.505
4792,2444.8176
4793,663.1368
4794,4488.1578
4795,1382.2008
4796,4432.2306
4797,3795.06
4798,814.9392
4799,454.0756
4800,488.6972
4801,3237.1196
4802,1059.9536
4803,4199.8664
4804,1884.8798
4805,3523.4136
4806,2105.2596
4807,1874.8928
4808,2628.5784
4809,3440.8544
4810,1687.1372
4811,2063.98
4812,91.8804
4813,1617.894
4814,4538.0928
4815,2323.642
4816,4483.4972
4817,419.454
4818,4434.228
4819,1965.4416
4820,2109.2544
4821,2290.352
4822,3175.866
4823,2376.906
4824,5683.2688
4825,1544.656
4826,2165.1816
4827,3012.745
4828,1547.3192
4829,1125.8678
4830,1528.6768
4831,858.882
4832,3998.7948
4833,279.636
4834,902.8248
4835,4026.7584
4836,2410.8618
4837,2098.6016
4838,509.337
4839,2492.0894
4840,1161.1552
4841,6291.81
4842,3036.048
4843,2876.256
4844,102.5332
4845,2078.6276
4846,3266.4148
4847,671.1264
4848,3146.5708
4849,3251.1014
4850,3585.333
4851,405.4722
4852,1923.4962
4853,2852.2872
4854,4380.2982
4855,3934.878
4856,5313.084
4857,722.393
4858,1607.2412
4859,1438.128
4860,722.393
4861,113.8518
4862,1043.9744
4863,335.5632
4864,4029.4216
4865,856.8846
4866,1640.5312
4867,3924.891
4868,3691.1952
4869,2055.9904
4870,2059.9852
4871,802.9548
4872,2940.1728
4873,4302.3996
4874,498.0184
4875,2220.443
4876,2354.2688
4877,2914.8724
4878,2246.4092
4879,2752.4172
4880,335.5632
4881,2792.3652
4882,1032.6558
4883,1211.756
4884,5635.3312
4885,1697.79
4886,1018.674
4887,1749.7224
4888,10256.649
4889,1829.6184
4890,1181.795
4891,6608.065
4892,2828.3184
4893,1565.9616
4894,830.9184
4895,1006.6896
4896,4570.0512
4897,398.1484
4898,1413.4934
4899,5727.2116
4900,3439.5228
4901,4986.842
4902,2290.352
4903,1794.331
4904,4673.916
4905,735.0432
4906,93.8778
4907,5267.1438
4908,729.051
4909,127.1678
4910,1288.323
4911,3588.662
4912,4853.682
4913,6704.606
4914,2087.283
4915,6595.4148
4916,778.986
4917,2524.0478
4918,3175.866
4919,341.5554
4920,249.0092
4921,4579.3724
4922,2326.971
4923,3515.424
4924,376.8428
4925,47.2718
4926,163.7868
4927,743.0328
4928,1500.7132
4929,2036.0164
4930,3870.9612
4931,1426.1436
4932,2460.7968
4933,5888.3352
4934,828.921
4935,2569.3222
4936,529.311
4937,3658.571
4938,210.3928
4939,1265.02
4940,229.0352
4941,162.4552
4942,2221.1088
4943,352.874
4944,2175.8344
4945,1403.5064
4946,2143.876
4947,296.281
4948,1981.4208
4949,2588.6304
4950,2906.217
4951,1973.4312
4952,452.744
4953,2428.8384
4954,1721.093
4955,83.8908
4956,4566.7222
4957,298.2784
4958,5359.69
4959,111.8544
4960,974.0654
4961,9664.7528
4962,5834.4054
4963,1422.1488
4964,1687.803
4965,2285.0256
4966,1508.037
4967,3146.5708
4968,432.77
4969,4096.6674
4970,1444.786
4971,5410.9566
4972,355.5372
4973,1342.2528
4974,1104.5622
4975,2077.296
4976,3630.6074
4977,2446.815
4978,1784.344
4979,1569.9564
4980,4811.7366
4981,4870.9928
4982,3367.6164
4983,1464.76
4984,667.1316
4985,3475.476
4986,2306.997
4987,455.4072
4988,615.1992
4989,1569.9564
4990,453.4098
4991,8508.924
4992,1177.1344
4993,331.5684
4994,2292.3494
4995,4870.327
4996,914.8092
4997,1239.7196
4998,1810.976
4999,2324.9736
5000,1973.4312
5001,1438.128
5002,4221.8378
5003,4247.804
5004,950.7624
5005,1621.8888
5006,1701.7848
5007,2302.3364
5008,3095.97
5009,4146.6024
5010,2596.62
5011,3155.892
5012,3579.3408
5013,1342.2528
5014,425.4462
5015,1201.1032
5016,2864.9374
5017,3813.7024
5018,1589.2646
5019,3848.324
5020,619.8598
5021,1491.392
5022,120.5098
5023,2546.685
5024,1328.271
5025,519.324
5026,703.0848
5027,3422.212
5028,2079.9592
5029,1133.1916
5030,4908.2776
5031,527.3136
5032,1550.6482
5033,3052.0272
5034,3954.852
5035,978.726
5036,4094.67
5037,721.0614
5038,4795.0916
5039,3339.6528
5040,1843.6002
5041,2659.871
5042,5992.2
5043,2645.2234
5044,592.562
5045,593.2278
5046,1414.825
5047,1471.418
5048,524.6504
5049,502.0132
5050,567.2616
5051,2946.165
5052,3338.987
5053,2940.1728
5054,623.1888
5055,1030.6584
5056,1805.6496
5057,114.5176
5058,4504.8028
5059,3451.5072
5060,2492.7552
5061,402.809
5062,2600.6148
5063,2716.464
5064,2386.2272
5065,8028.8822
5066,1314.2892
5067,4136.6154
5068,3004.0896
5069,2656.542
5070,2748.4224
5071,337.5606
5072,2631.2416
5073,2557.3378
5074,2376.906
5075,2597.2858
5076,319.584
5077,492.692
5078,2796.36
5079,669.129
5080,980.0576
5081,1342.2528
5082,2782.3782
5083,327.5736
5084,1576.6144
5085,2916.204
5086,3022.732
5087,1071.938
5088,792.302
5089,3225.1352
5090,1895.5326
5091,3155.892
5092,229.701
5093,191.0846
5094,894.8352
5095,331.5684
5096,1174.4712
5097,1864.24
5098,1733.0774
5099,1061.951
5100,1037.3164
5101,219.0482
5102,2388.8904
5103,2406.2012
5104,1442.1228
5105,1230.3984
5106,159.1262
5107,1829.6184
5108,4567.388
5109,2745.0934
5110,4211.185
5111,2916.204
5112,984.7182
5113,3004.0896
5114,351.5424
5115,631.8442
5116,4138.6128
5117,2892.901
5118,1832.2816
5119,1752.3856
5120,656.4788
5121,3845.6608
5122,229.0352
5123,732.38
5124,847.5634
5125,539.298
5126,1635.8706
5127,2450.144
5128,1845.5976
5129,3427.5384
