,Item_Weight,Item_Fat_Content,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,years_established,Item_Identifier_mean_ordinal
3899,2.975529566236472,2,856,3.89665755926729,18,2009,2793,3350,928,2.5649493574615367,607.2096
3900,2.6979998652487085,2,1232,5.087335807470813,18,2009,2793,3350,928,2.5649493574615367,2659.0149714285717
3901,2.6844403354630764,2,1200,3.9563575437371803,18,2009,2793,3350,928,2.5649493574615367,692.0991
3902,2.2300144001592104,2,1200,4.67372936344338,17,2007,2410,2785,5577,2.70805020110221,1352.5251428571428
3903,2.533696813957432,2,682,5.470261092790514,27,1985,2793,3350,935,3.6109179126442243,3734.721875
3904,2.6741486494265287,2,169,5.0993846044488835,49,1999,2793,2388,5577,3.1354942159291497,2260.391
3905,2.1240563344387873,2,214,3.6362853139933375,46,1997,2388,2388,5577,3.2188758248682006,602.465775
3906,2.553343811341229,2,1232,5.530770251241214,46,1997,2388,2388,5577,3.2188758248682006,3658.9039
3907,2.6026896854443837,2,1200,4.375706705929062,49,1999,2793,2388,5577,3.1354942159291497,958.7520000000001
3908,1.9967390499145936,2,1200,4.550840708109335,46,1997,2388,2388,5577,3.2188758248682006,1771.0279999999998
3909,3.0492730404820207,2,110,4.871368629051029,46,1997,2388,2388,5577,3.2188758248682006,1850.39136
3910,2.533696813957432,2,520,4.766005899672614,27,1985,2793,3350,935,3.6109179126442243,1274.3412
3911,2.2512917986064953,2,1200,5.536043670777843,49,1999,2793,2388,5577,3.1354942159291497,3020.0688
3912,2.553343811341229,2,148,5.540887003687348,17,2007,2410,2785,5577,2.70805020110221,3036.0480000000002
3913,2.6390573296152584,2,1232,5.378140973297642,18,2009,2793,3350,928,2.5649493574615367,2465.362285714286
3914,2.9096295745005794,2,1232,4.458851092408848,35,2004,2388,2785,5577,2.8903717578961645,957.0399428571428
3915,2.533696813957432,2,1200,5.351824009671107,19,1985,2388,2388,1083,3.6109179126442243,3155.892
3916,1.9678114130084143,2,251,3.5171238802046987,45,2002,2410,2785,5577,2.995732273553991,599.8858
3917,1.7613002617433464,2,1232,5.55153609161544,35,2004,2388,2785,5577,2.8903717578961645,3360.810444444445
3918,2.8763855159214247,2,169,4.688510834088259,18,2009,2793,3350,928,2.5649493574615367,1050.9652999999998
3919,2.8903717578961645,2,1232,4.480189559710237,13,1987,932,3350,5577,3.5553480614894135,1163.8183999999999
3920,1.9544450515051506,2,148,4.055090781855438,49,1999,2793,2388,5577,3.1354942159291497,761.6752
3921,2.747270914255491,2,682,5.48639482630417,45,2002,2410,2785,5577,2.995732273553991,2513.5281600000003
3922,2.533696813957432,2,520,5.26018030603109,27,1985,2793,3350,935,3.6109179126442243,2254.0183428571427
3923,2.509599262378372,2,910,5.252550876465253,35,2004,2388,2785,5577,2.8903717578961645,2792.0798571428572
3924,2.70805020110221,2,425,5.472374869923529,35,2004,2388,2785,5577,2.8903717578961645,2038.41328
3925,2.9014215940827497,2,1200,4.9503047956879564,13,1987,932,3350,5577,3.5553480614894135,1980.7549999999999
3926,3.0204248861443626,2,169,5.037173357266263,49,1999,2793,2388,5577,3.1354942159291497,2358.2635999999998
3927,2.1126345090356,2,445,5.213262619563393,49,1999,2793,2388,5577,3.1354942159291497,2614.43015
3928,2.533696813957432,2,649,3.9652300673937684,27,1985,2793,3350,935,3.6109179126442243,919.2034800000001
3929,2.189416394888408,2,682,5.040414136852029,46,1997,2388,2388,5577,3.2188758248682006,2182.1594999999998
3930,1.8269657249626745,2,648,5.419677109265969,17,2007,2410,2785,5577,2.70805020110221,3321.1055142857144
3931,3.0081547935525483,2,682,5.250786459181845,45,2002,2410,2785,5577,2.995732273553991,3431.422233333333
3932,2.066229647707605,2,110,4.056275718745486,18,2009,2793,3350,928,2.5649493574615367,538.23272
3933,2.962692419475791,2,1232,4.344641435932872,13,1987,932,3350,5577,3.5553480614894135,1234.5834285714286
3934,2.2716102886946152,2,520,5.0767999922909,46,1997,2388,2388,5577,3.2188758248682006,2218.4456
3935,2.533696813957432,2,910,5.220684419733836,19,1985,2388,2388,1083,3.6109179126442243,2327.6367999999998
3936,2.105352923464337,2,682,4.473006999799263,45,2002,2410,2785,5577,2.995732273553991,1151.30136
3937,1.9878743481543455,2,856,4.989122885957504,45,2002,2410,2785,5577,2.995732273553991,1921.4988
3938,2.995732273553991,2,649,4.677139157825152,46,1997,2388,2388,5577,3.2188758248682006,1693.7952
3939,2.0624225365102413,2,110,5.108080163525526,49,1999,2793,2388,5577,3.1354942159291497,1776.08808
3940,2.533696813957432,2,682,3.7427471818024802,19,1985,2388,2388,1083,3.6109179126442243,519.85664
3941,3.013080911888604,2,1232,5.4557304332850896,10,1998,2410,3350,1083,3.1780538303479458,3297.7074000000002
3942,2.772588722239781,2,648,5.212560111909026,49,1999,2793,2388,5577,3.1354942159291497,3120.2717
3943,2.8903717578961645,2,520,5.062977238458177,49,1999,2793,2388,5577,3.1354942159291497,3042.43968
3944,2.928523523860541,2,856,4.801618160116946,18,2009,2793,3350,928,2.5649493574615367,1572.1757333333333
3945,2.533696813957432,2,1232,4.7531297402875685,27,1985,2793,3350,935,3.6109179126442243,1885.5456
3946,2.3608540011180215,2,682,5.4504554510347205,46,1997,2388,2388,5577,3.2188758248682006,2522.811314285714
3947,1.732540109568084,2,445,4.9698841304007715,17,2007,2410,2785,5577,2.70805020110221,1640.36475
3948,2.533696813957432,2,682,3.782888788185213,19,1985,2388,2388,1083,3.6109179126442243,812.9418000000001
3949,2.3218974040264184,2,251,3.5654624524342013,18,2009,2793,3350,928,2.5649493574615367,577.2486
3950,2.086913556518537,2,110,5.439090102247284,10,1998,2410,3350,1083,3.1780538303479458,3869.79605
3951,2.7942278973432626,2,1232,5.425417749487423,10,1998,2410,3350,1083,3.1780538303479458,3752.3655750000003
3952,1.8656293177945105,2,1232,4.9898215157591235,46,1997,2388,2388,5577,3.2188758248682006,2537.09748
3953,2.6026896854443837,2,910,5.061277710041716,35,2004,2388,2785,5577,2.8903717578961645,1890.872
3954,2.785011242238338,2,910,5.251310661070282,45,2002,2410,2785,5577,2.995732273553991,2193.54468
3955,2.9496883350525844,2,910,5.154113222187206,18,2009,2793,3350,928,2.5649493574615367,2241.7486
3956,2.533696813957432,2,214,5.237437212085916,27,1985,2793,3350,935,3.6109179126442243,2874.12544
3957,1.7011051009599243,2,856,4.41914176726281,49,1999,2793,2388,5577,3.1354942159291497,1664.5
3958,1.8008843770050555,2,1232,5.06737977042404,49,1999,2793,2388,5577,3.1354942159291497,2273.1521666666667
3959,2.2617630984737906,2,520,5.229081965653206,13,1987,932,3350,5577,3.5553480614894135,3014.7424
3960,1.8140100781628747,2,445,5.076570339639525,10,1998,2410,3350,1083,3.1780538303479458,1315.8427333333334
3961,2.131796772013764,2,445,5.288149852112221,46,1997,2388,2388,5577,3.2188758248682006,3491.0747428571426
3962,2.1126345090356,2,445,5.225705812663346,13,1987,932,3350,5577,3.5553480614894135,2614.43015
3963,2.3218974040264184,2,425,5.283767021835288,49,1999,2793,2388,5577,3.1354942159291497,1851.875142857143
3964,2.6390573296152584,2,520,4.863920234731618,18,2009,2793,3350,928,2.5649493574615367,1752.7185
3965,2.080690761080268,2,214,3.606942453399698,49,1999,2793,2388,5577,3.1354942159291497,671.1264
3966,2.7880929087757464,2,1232,4.834729909575564,46,1997,2388,2388,5577,3.2188758248682006,1045.83864
3967,2.5915163848462583,2,251,5.391883298763873,35,2004,2388,2785,5577,2.8903717578961645,3570.55224
3968,2.533696813957432,2,649,5.228926558752076,27,1985,2793,3350,935,3.6109179126442243,2591.2936
3969,2.8763855159214247,2,1232,4.977729108947877,46,1997,2388,2388,5577,3.2188758248682006,2757.7436
3970,2.6026896854443837,2,648,4.477950262644035,13,1987,932,3350,5577,3.5553480614894135,890.2697142857143
3971,2.468099531471619,2,425,4.629544699209735,10,1998,2410,3350,1083,3.1780538303479458,1511.0330999999999
3972,1.7544036826842861,2,445,4.991861497372354,49,1999,2793,2388,5577,3.1354942159291497,2507.93544
3973,2.1972245773362196,2,110,4.012074653955385,18,2009,2793,3350,928,2.5649493574615367,781.5540857142857
3974,2.8763855159214247,2,682,5.485020145091615,46,1997,2388,2388,5577,3.2188758248682006,3653.3777600000003
3975,2.127636290529504,2,1200,4.592127498725564,13,1987,932,3350,5577,3.5553480614894135,1599.667725
3976,2.533696813957432,2,1232,4.136023789213589,27,1985,2793,3350,935,3.6109179126442243,719.7298
3977,2.553343811341229,2,148,5.533405298879219,18,2009,2793,3350,928,2.5649493574615367,3036.0480000000002
3978,2.1400661634962708,2,649,3.94221073606635,49,1999,2793,2388,5577,3.1354942159291497,919.2034800000001
3979,2.6390573296152584,2,1232,5.379524933970485,17,2007,2410,2785,5577,2.70805020110221,2465.362285714286
3980,2.2300144001592104,2,214,4.818172892302465,45,2002,2410,2785,5577,2.995732273553991,2600.6148
3981,2.7631695003232895,2,445,4.073978576269228,46,1997,2388,2388,5577,3.2188758248682006,644.4944
3982,2.379546134130174,2,682,5.2665707327474545,46,1997,2388,2388,5577,3.2188758248682006,3287.1497142857143
3983,1.9823798288367047,2,425,4.765714667545779,10,1998,2410,3350,1083,3.1780538303479458,1427.30875
3984,2.928523523860541,2,682,4.446837774897492,18,2009,2793,3350,928,2.5649493574615367,1352.9056
3985,2.772588722239781,2,682,5.413164541223422,18,2009,2793,3350,928,2.5649493574615367,4163.2474
3986,2.1854893211177986,2,910,4.728753257757425,13,1987,932,3350,5577,3.5553480614894135,2885.84352
3987,2.4069451083182885,2,649,4.4114737801966095,45,2002,2410,2785,5577,2.995732273553991,1565.9615999999999
3988,2.93651291389402,2,214,4.859297543161218,18,2009,2793,3350,928,2.5649493574615367,2173.1712
3989,2.0674954706614352,2,214,5.439249927829272,18,2009,2793,3350,928,2.5649493574615367,3242.84548
3990,2.6878474937846906,2,214,4.968512453842952,46,1997,2388,2388,5577,3.2188758248682006,2277.036
3991,2.533696813957432,2,1232,4.796676103787539,45,2002,2410,2785,5577,2.995732273553991,2266.3831999999998
3992,2.772588722239781,2,1200,5.0606767385799145,18,2009,2793,3350,928,2.5649493574615367,2882.2482
3993,2.533696813957432,2,682,5.572870125531593,19,1985,2388,2388,1083,3.6109179126442243,3974.8259999999996
3994,2.533696813957432,2,856,5.039954585456711,27,1985,2793,3350,935,3.6109179126442243,2307.82925
3995,2.5915163848462583,2,1200,5.477953654566057,17,2007,2410,2785,5577,2.70805020110221,3694.5242
3996,3.0007198150650303,2,682,4.697045382075922,10,1998,2410,3350,1083,3.1780538303479458,1422.98105
3997,2.102303210823098,2,1232,3.8809285446664017,18,2009,2793,3350,928,2.5649493574615367,965.6763199999999
3998,2.2186598580562844,2,910,4.679926947632389,49,1999,2793,2388,5577,3.1354942159291497,1678.6720285714287
3999,2.9496883350525844,2,1232,5.351187766650332,18,2009,2793,3350,928,2.5649493574615367,3738.752342857143
4000,2.553343811341229,2,1200,3.759868997590686,17,2007,2410,2785,5577,2.70805020110221,758.0133
4001,2.411439497906128,2,520,5.109892824366766,45,2002,2410,2785,5577,2.995732273553991,2396.309314285714
4002,2.2823823856765264,2,1200,5.378906078979996,45,2002,2410,2785,5577,2.995732273553991,2466.7889999999998
4003,2.3218974040264184,2,214,4.736952549953341,46,1997,2388,2388,5577,3.2188758248682006,1471.418
4004,2.533696813957432,2,1232,5.148122186739093,27,1985,2793,3350,935,3.6109179126442243,3566.0248
4005,2.4849066497880004,2,649,5.200139879945662,17,2007,2410,2785,5577,2.70805020110221,4998.29376
4006,2.533696813957432,2,1232,5.484605213868809,19,1985,2388,2388,1083,3.6109179126442243,4606.781166666667
4007,2.8154087194227095,2,1200,4.974041846655964,49,1999,2793,2388,5577,3.1354942159291497,3603.594942857143
4008,2.8390784635086144,2,856,5.002194436747849,46,1997,2388,2388,5577,3.2188758248682006,2237.088
4009,2.533696813957432,2,648,4.511771178729509,19,1985,2388,2388,1083,3.6109179126442243,1001.5534285714285
4010,2.8154087194227095,2,1200,4.969189493938604,46,1997,2388,2388,5577,3.2188758248682006,3603.594942857143
4011,2.962692419475791,2,856,4.794217408038007,17,2007,2410,2785,5577,2.70805020110221,2199.30385
4012,2.954910279033736,2,1200,5.187004727653092,10,1998,2410,3350,1083,3.1780538303479458,2751.58495
4013,2.533696813957432,2,649,5.0166332702198915,27,1985,2793,3350,935,3.6109179126442243,4301.068
4014,2.9041650800285006,2,1200,4.955935502425134,46,1997,2388,2388,5577,3.2188758248682006,2431.121142857143
4015,2.8183982582710754,2,251,4.456503110350411,17,2007,2410,2785,5577,2.70805020110221,1393.6145142857144
4016,2.8390784635086144,2,856,5.012228690632145,10,1998,2410,3350,1083,3.1780538303479458,2237.088
4017,2.5649493574615367,2,649,4.117768077165689,45,2002,2410,2785,5577,2.995732273553991,1042.6428
4018,1.969905654611529,2,1232,4.863656170409574,45,2002,2410,2785,5577,2.995732273553991,3392.9168
4019,2.9882040071331994,2,1200,4.125833539312043,10,1998,2410,3350,1083,3.1780538303479458,470.58743999999996
4020,2.533696813957432,2,910,4.786476227320721,19,1985,2388,2388,1083,3.6109179126442243,1400.3438500000002
4021,1.5293118679548154,2,649,5.446435602000493,45,2002,2410,2785,5577,2.995732273553991,4334.358
4022,2.0320878452963655,2,1200,3.8552452250204534,18,2009,2793,3350,928,2.5649493574615367,696.7597
4023,2.127040520479115,2,910,5.096732253133194,13,1987,932,3350,5577,3.5553480614894135,2456.8019999999997
4024,1.6438393391514328,2,520,3.5141509966390756,17,2007,2410,2785,5577,2.70805020110221,564.5984
4025,2.772588722239781,2,910,5.359836646861711,13,1987,932,3350,5577,3.5553480614894135,2123.902
4026,2.533696813957432,2,1200,5.074070707033633,19,1985,2388,2388,1083,3.6109179126442243,1864.4302285714286
4027,2.533696813957432,2,682,5.548169837801466,27,1985,2793,3350,935,3.6109179126442243,2965.73952
4028,2.533696813957432,2,682,5.382879997805597,27,1985,2793,3350,935,3.6109179126442243,3329.53264
4029,2.2512917986064953,2,148,5.224615927133297,18,2009,2793,3350,928,2.5649493574615367,3305.253133333333
4030,2.388303968396583,2,1232,4.877701056472524,18,2009,2793,3350,928,2.5649493574615367,2146.9196571428574
4031,2.533696813957432,2,425,4.282258784202164,19,1985,2388,2388,1083,3.6109179126442243,1207.0954000000002
4032,2.8449093838194073,2,649,5.094476317488325,46,1997,2388,2388,5577,3.2188758248682006,2167.179
4033,2.9882040071331994,2,1232,4.844989913712832,18,2009,2793,3350,928,2.5649493574615367,1170.1435000000001
4034,1.8539514894845026,2,214,4.692811031487509,10,1998,2410,3350,1083,3.1780538303479458,1531.60632
4035,2.4553061800117097,2,214,3.6562632828793022,49,1999,2793,2388,5577,3.1354942159291497,469.83286666666663
4036,2.553343811341229,2,1200,5.046407761184384,35,2004,2388,2785,5577,2.8903717578961645,2785.0414
4037,2.8735646395797834,2,856,5.095105110722488,17,2007,2410,2785,5577,2.70805020110221,2392.441333333333
4038,2.2082744135228043,2,251,5.156784907733252,49,1999,2793,2388,5577,3.1354942159291497,1707.27765
4039,2.740840023925201,2,1232,5.170499904002512,45,2002,2410,2785,5577,2.995732273553991,1310.56072
4040,2.7942278973432626,2,910,4.8512643456791125,17,2007,2410,2785,5577,2.70805020110221,1518.024
4041,2.369776342534369,2,1200,4.320201761593993,18,2009,2793,3350,928,2.5649493574615367,842.50332
4042,2.8094026953624978,2,1232,4.764279409038139,49,1999,2793,2388,5577,3.1354942159291497,1453.4413999999997
4043,2.533696813957432,2,148,5.158329748710086,19,1985,2388,2388,1083,3.6109179126442243,1876.75704
4044,2.5764217586237734,2,1232,5.140940488134179,18,2009,2793,3350,928,2.5649493574615367,2650.264457142857
4045,2.4423470353692043,2,856,5.2729072466108216,17,2007,2410,2785,5577,2.70805020110221,2625.9152000000004
4046,2.533696813957432,2,910,5.08011160426345,27,1985,2793,3350,935,3.6109179126442243,1890.872
4047,2.533696813957432,2,648,4.546608434989826,27,1985,2793,3350,935,3.6109179126442243,1833.1693333333335
4048,1.728109442151599,2,425,4.66467041120164,35,2004,2388,2785,5577,2.8903717578961645,2064.47935
4049,2.954910279033736,2,649,5.03325356159775,18,2009,2793,3350,928,2.5649493574615367,2526.425657142857
4050,2.533696813957432,2,425,5.246943016243965,27,1985,2793,3350,935,3.6109179126442243,3654.492975
4051,1.9013609791431358,2,856,5.391104365807923,46,1997,2388,2388,5577,3.2188758248682006,4365.6506
4052,2.7568403652716422,2,648,5.270150375288076,46,1997,2388,2388,5577,3.2188758248682006,3131.9231999999997
4053,2.5257286443082556,2,1232,4.643419273419789,49,1999,2793,2388,5577,3.1354942159291497,1017.2472857142857
4054,3.056356895370426,2,425,5.221764562071982,10,1998,2410,3350,1083,3.1780538303479458,1627.5956571428571
4055,2.533696813957432,2,910,4.601864728979365,27,1985,2793,3350,935,3.6109179126442243,2122.2375
4056,2.93651291389402,2,910,5.275629942223264,18,2009,2793,3350,928,2.5649493574615367,2083.002857142857
4057,3.0007198150650303,2,910,4.793127498700671,35,2004,2388,2785,5577,2.8903717578961645,1400.3438500000002
4058,2.4331746626976476,2,520,5.011773312973731,49,1999,2793,2388,5577,3.1354942159291497,2313.48855
4059,2.2300144001592104,2,251,4.1694922317983325,45,2002,2410,2785,5577,2.995732273553991,1140.9592666666667
4060,2.533696813957432,2,910,5.4043633472210315,27,1985,2793,3350,935,3.6109179126442243,2692.4952
4061,2.5494451709255714,2,169,4.683924063476699,10,1998,2410,3350,1083,3.1780538303479458,1222.0093200000001
4062,1.916922612182061,2,648,3.8608012874263133,13,1987,932,3350,5577,3.5553480614894135,656.1459
4063,2.533696813957432,2,520,4.896302798473548,27,1985,2793,3350,935,3.6109179126442243,2020.53655
4064,2.70805020110221,2,648,5.395197222856271,45,2002,2410,2785,5577,2.995732273553991,2928.8541999999998
4065,2.9882040071331994,2,251,5.122066943071886,17,2007,2410,2785,5577,2.70805020110221,1845.5976
4066,2.060513531794317,2,214,4.974278316535159,49,1999,2793,2388,5577,3.1354942159291497,2286.0243
4067,3.005682604407159,2,1200,4.574455275711117,18,2009,2793,3350,928,2.5649493574615367,1588.7890285714286
4068,2.47232786758114,2,682,4.585708020728134,45,2002,2410,2785,5577,2.995732273553991,995.0381000000001
4069,1.8140100781628747,2,648,5.02936937684579,46,1997,2388,2388,5577,3.2188758248682006,2206.59436
4070,2.1972245773362196,2,1200,5.180304929581185,13,1987,932,3350,5577,3.5553480614894135,3175.866
4071,2.8622008809294686,2,1200,5.54179516852756,18,2009,2793,3350,928,2.5649493574615367,3730.255466666667
4072,2.4973291697865574,2,856,5.5067370517970575,17,2007,2410,2785,5577,2.70805020110221,3982.593666666666
4073,2.3978952727983707,2,856,5.045120453217756,49,1999,2793,2388,5577,3.1354942159291497,2307.82925
4074,2.8622008809294686,2,856,5.567164418421232,35,2004,2388,2785,5577,2.8903717578961645,4569.4686249999995
4075,2.533696813957432,2,1232,5.147739795557558,27,1985,2793,3350,935,3.6109179126442243,2414.1908
4076,2.533696813957432,2,682,4.328981807247525,27,1985,2793,3350,935,3.6109179126442243,1480.2953333333332
4077,2.8622008809294686,2,1200,4.642456336774014,17,2007,2410,2785,5577,2.70805020110221,1547.9850000000001
4078,2.533696813957432,2,1200,4.785927186168061,27,1985,2793,3350,935,3.6109179126442243,2399.8761
4079,2.3608540011180215,2,682,5.453885041962687,13,1987,932,3350,5577,3.5553480614894135,2522.811314285714
4080,1.9664128113818307,2,856,5.083624259442947,45,2002,2410,2785,5577,2.995732273553991,2118.0429599999998
4081,2.533696813957432,2,649,5.170305570030448,27,1985,2793,3350,935,3.6109179126442243,2590.3424571428573
4082,3.0301337002713233,2,648,4.576813920409417,46,1997,2388,2388,5577,3.2188758248682006,1845.1981200000002
4083,2.533696813957432,2,148,5.156602869177444,27,1985,2793,3350,935,3.6109179126442243,1876.75704
4084,2.8622008809294686,2,1200,5.531948134269539,45,2002,2410,2785,5577,2.995732273553991,3730.255466666667
4085,2.8735646395797834,2,856,5.087108561969358,49,1999,2793,2388,5577,3.1354942159291497,2392.441333333333
4086,2.151762203259462,2,251,4.875433936427409,35,2004,2388,2785,5577,2.8903717578961645,1736.4896250000002
4087,2.2512917986064953,2,856,5.431390904373045,49,1999,2793,2388,5577,3.1354942159291497,2902.6216799999997
4088,2.8735646395797834,2,425,4.620722617514095,18,2009,2793,3350,928,2.5649493574615367,1629.8784
4089,2.509599262378372,2,1200,4.761176856683961,17,2007,2410,2785,5577,2.70805020110221,2284.470766666667
4090,1.8341801851120072,2,910,4.709735585624937,10,1998,2410,3350,1083,3.1780538303479458,1399.9554666666666
4091,2.8735646395797834,2,910,5.121862964292129,18,2009,2793,3350,928,2.5649493574615367,3503.7059200000003
4092,2.9041650800285006,2,1232,5.093071442895359,18,2009,2793,3350,928,2.5649493574615367,3171.0722400000004
4093,1.7578579175523736,2,682,4.4966625009617225,18,2009,2793,3350,928,2.5649493574615367,1888.4307333333334
4094,2.6741486494265287,2,251,5.5712387845690845,17,2007,2410,2785,5577,2.70805020110221,3761.353875
4095,2.9041650800285006,2,148,5.091001641700432,17,2007,2410,2785,5577,2.70805020110221,2302.3364
4096,2.553343811341229,2,1232,5.189237721271248,45,2002,2410,2785,5577,2.995732273553991,1984.7498
4097,2.8390784635086144,2,1232,4.718397080400291,35,2004,2388,2785,5577,2.8903717578961645,2056.9891
4098,2.024853351395433,2,682,5.282578152395245,49,1999,2793,2388,5577,3.1354942159291497,3317.4594666666667
4099,2.2202898502672155,2,1232,4.794478942019052,13,1987,932,3350,5577,3.5553480614894135,2753.61564
4100,2.424802725718295,2,425,5.2813878678621275,13,1987,932,3350,5577,3.5553480614894135,2768.3964
4101,2.533696813957432,2,682,5.2504413843868685,19,1985,2388,2388,1083,3.6109179126442243,3287.1497142857143
4102,2.6100697927420065,2,1232,5.061294187293918,45,2002,2410,2785,5577,2.995732273553991,3372.859575
4103,3.0373539482448106,2,648,4.468793606799076,18,2009,2793,3350,928,2.5649493574615367,1106.8925
4104,2.2186598580562844,2,425,4.666825805555412,46,1997,2388,2388,5577,3.2188758248682006,2157.192
4105,2.533696813957432,2,856,5.565634728764616,27,1985,2793,3350,935,3.6109179126442243,4569.4686249999995
4106,2.7568403652716422,2,214,5.5331451901143405,49,1999,2793,2388,5577,3.1354942159291497,3785.0730000000003
4107,2.803360380906535,2,649,4.624963009314643,18,2009,2793,3350,928,2.5649493574615367,1486.0656
4108,2.533696813957432,2,1232,4.8418173517199845,19,1985,2388,2388,1083,3.6109179126442243,1413.4933999999998
4109,3.0204248861443626,2,169,5.041061034354276,13,1987,932,3350,5577,3.5553480614894135,2358.2635999999998
4110,2.8678989020441064,2,1200,4.772193654797982,18,2009,2793,3350,928,2.5649493574615367,1644.65916
4111,2.1719067693519296,2,682,3.7552007601457196,18,2009,2793,3350,928,2.5649493574615367,812.9418000000001
4112,2.312535423847214,2,520,5.285781115082301,35,2004,2388,2785,5577,2.8903717578961645,3004.4700571428575
4113,2.9014215940827497,2,520,3.7866547747784294,45,2002,2410,2785,5577,2.995732273553991,874.3285599999999
4114,2.1944429343743423,2,649,4.635689691654828,13,1987,932,3350,5577,3.5553480614894135,1713.1034
4115,2.533696813957432,2,1232,4.185354600565464,27,1985,2793,3350,935,3.6109179126442243,997.10208
4116,2.2617630984737906,2,1232,4.94886910427227,13,1987,932,3350,5577,3.5553480614894135,3084.48495
4117,2.102303210823098,2,1232,4.754286500350943,10,1998,2410,3350,1083,3.1780538303479458,898.3861333333334
4118,2.691243082785829,2,520,5.466753803014849,18,2009,2793,3350,928,2.5649493574615367,4040.7402
4119,3.0204248861443626,2,910,3.6168193835775146,45,2002,2410,2785,5577,2.995732273553991,570.2101428571428
4120,2.6844403354630764,2,1200,3.938988155798585,45,2002,2410,2785,5577,2.995732273553991,692.0991
4121,2.954910279033736,2,649,4.510296710814417,17,2007,2410,2785,5577,2.70805020110221,1539.3296
4122,1.7825505301427451,2,910,4.847058550408315,49,1999,2793,2388,5577,3.1354942159291497,1992.8345142857142
4123,2.8622008809294686,2,682,4.971271957439392,35,2004,2388,2785,5577,2.8903717578961645,2503.0750999999996
4124,2.388303968396583,2,682,4.811151301630896,17,2007,2410,2785,5577,2.70805020110221,2143.2102
4125,3.0204248861443626,2,148,4.4966625009617225,46,1997,2388,2388,5577,3.2188758248682006,2007.387
4126,2.533696813957432,2,148,4.156016478571371,27,1985,2793,3350,935,3.6109179126442243,1004.4068571428571
4127,2.613739521630969,2,649,4.599856091164322,18,2009,2793,3350,928,2.5649493574615367,1877.5559999999998
4128,2.7536607123542622,2,520,5.014643251493792,13,1987,932,3350,5577,3.5553480614894135,2003.7916799999998
4129,2.928523523860541,2,856,5.434599347832812,35,2004,2388,2785,5577,2.8903717578961645,4548.0797999999995
4130,2.962692419475791,2,445,5.099175945593761,10,1998,2410,3350,1083,3.1780538303479458,2246.2189714285714
4131,2.772588722239781,2,682,4.374480735855827,49,1999,2793,2388,5577,3.1354942159291497,1308.69648
4132,1.940897607231769,2,910,5.071795615537276,13,1987,932,3350,5577,3.5553480614894135,2820.59512
4133,2.4331746626976476,2,425,5.4551569993273,45,2002,2410,2785,5577,2.995732273553991,3702.9132799999998
4134,2.0149030205422647,2,910,4.042328199466069,45,2002,2410,2785,5577,2.995732273553991,904.68904
4135,1.8107447691391356,2,445,5.2430847442394715,13,1987,932,3350,5577,3.5553480614894135,2428.8383999999996
4136,2.533696813957432,2,682,5.576293740721661,19,1985,2388,2388,1083,3.6109179126442243,3268.602428571428
4137,2.6946271807700692,2,251,4.706435327035607,45,2002,2410,2785,5577,2.995732273553991,1679.2427142857143
4138,2.1644717908644115,2,649,3.8316282357880675,35,2004,2388,2785,5577,2.8903717578961645,632.7763199999999
4139,2.740840023925201,2,856,3.9312215287216135,18,2009,2793,3350,928,2.5649493574615367,443.4228
4140,2.962692419475791,2,648,3.885748842846649,35,2004,2388,2785,5577,2.8903717578961645,548.5240857142857
4141,2.533696813957432,2,445,5.154113222187206,27,1985,2793,3350,935,3.6109179126442243,3103.9595999999997
4142,2.954910279033736,2,856,4.717503733452495,18,2009,2793,3350,928,2.5649493574615367,1874.3221142857142
4143,2.7880929087757464,2,1232,5.026956049713027,49,1999,2793,2388,5577,3.1354942159291497,3608.4140666666667
4144,2.9882040071331994,2,682,5.580440516781908,13,1987,932,3350,5577,3.5553480614894135,3709.8376
4145,2.613739521630969,2,856,5.559502474545247,35,2004,2388,2785,5577,2.8903717578961645,2936.178
4146,2.019558832078459,2,445,4.794500457592604,46,1997,2388,2388,5577,3.2188758248682006,2612.5991999999997
4147,2.533696813957432,2,856,5.22138124510141,19,1985,2388,2388,1083,3.6109179126442243,2245.0776
4148,2.533696813957432,2,1200,4.167455609039424,27,1985,2793,3350,935,3.6109179126442243,969.8486666666668
4149,1.7209792871670078,2,1200,4.1465700886130055,46,1997,2388,2388,5577,3.2188758248682006,1031.7997714285716
4150,2.3978952727983707,2,1232,5.4825171583537635,35,2004,2388,2785,5577,2.8903717578961645,4750.08352
4151,2.9882040071331994,2,64,5.273393327180554,49,1999,2793,2388,5577,3.1354942159291497,4110.458971428571
4152,2.8678989020441064,2,425,5.034556226904536,45,2002,2410,2785,5577,2.995732273553991,3071.6017199999997
4153,1.8269657249626745,2,648,5.413457802500373,10,1998,2410,3350,1083,3.1780538303479458,3321.1055142857144
4154,2.714694743820879,2,856,4.8585014679405045,18,2009,2793,3350,928,2.5649493574615367,2155.1946
4155,2.5915163848462583,2,682,5.440837241459055,13,1987,932,3350,5577,3.5553480614894135,3435.528
4156,2.2512917986064953,2,148,5.22891262453978,49,1999,2793,2388,5577,3.1354942159291497,3305.253133333333
4157,2.468099531471619,2,856,5.188694446403758,35,2004,2388,2785,5577,2.8903717578961645,2523.5722285714287
